SENDER_ID	SITE_ID	AGENCY	SITE_NAME	DIRECTORY_PATH	SUB_DIRECTORY_PATH
UTJCEMILLARDCOCT	45000	371	UT_UTSTATE	project\vine\ut\utstate	utjcemillardcoct
UTJCEMERYCOCDCT	45000	372	UT_UTSTATE	project\vine\ut\utstate	utjcemerycocdct
UTJCEMERYCOGRCT	45000	373	UT_UTSTATE	project\vine\ut\utstate	utjcemerycogrct
UTJCENTERPRISECITYCT	45000	374	UT_UTSTATE	project\vine\ut\utstate	utjcenterprisecityct
UTJCEPHRAIMCITYCT	45000	375	UT_UTSTATE	project\vine\ut\utstate	utjcephraimcityct
UTJCESCALANTECITYCT	45000	376	UT_UTSTATE	project\vine\ut\utstate	utjcescalantecityct
UTJCFAIRVIEWCITYCT	45000	377	UT_UTSTATE	project\vine\ut\utstate	utjcfairviewcityct
UTJCFARRWCITYCT	45000	378	UT_UTSTATE	project\vine\ut\utstate	utjcfarrwcityct
UTJCFILLMORECITYCT	45000	379	UT_UTSTATE	project\vine\ut\utstate	utjcfillmorecityct
UTJCFOUNTAINGREENCITYCT	45000	380	UT_UTSTATE	project\vine\ut\utstate	utjcfountaingreencityct
UTJCFRUITHEIGHTSCITYCT	45000	381	UT_UTSTATE	project\vine\ut\utstate	utjcfruitheightscityct
UTJCGARFIELDCOCT	45000	382	UT_UTSTATE	project\vine\ut\utstate	utjcgarfieldcoct
UTJCGARLANDCITYCT	45000	383	UT_UTSTATE	project\vine\ut\utstate	utjcgarlandcityct
UTJCGENOLACITYCT	45000	384	UT_UTSTATE	project\vine\ut\utstate	utjcgenolacityct
UTJCGOSHENCITYCT	45000	385	UT_UTSTATE	project\vine\ut\utstate	utjcgoshencityct
UTJCGRANDCOCT	45000	386	UT_UTSTATE	project\vine\ut\utstate	utjcgrandcoct
UTJCGRANTSVILLECITYCT	45000	387	UT_UTSTATE	project\vine\ut\utstate	utjcgrantsvillecityct
UTJCGUNNISONCITYCT	45000	388	UT_UTSTATE	project\vine\ut\utstate	utjcgunnisoncityct
UTJCHARRISVILLECITYCT	45000	389	UT_UTSTATE	project\vine\ut\utstate	utjcharrisvillecityct
VACULPEPERJA	47000	253	VA_VASTATE	project\vine\va\vastate	vaculpeperja
UTJCHEBERCITYCT	45000	390	UT_UTSTATE	project\vine\ut\utstate	utjchebercityct
UTJCHELPERCITYCT	45000	391	UT_UTSTATE	project\vine\ut\utstate	utjchelpercityct
UTJCHERRIMANCITYCT	45000	392	UT_UTSTATE	project\vine\ut\utstate	utjcherrimancityct
UTJCHIGHLANDCITYCT	45000	393	UT_UTSTATE	project\vine\ut\utstate	utjchighlandcityct
UTJCHILDALECITYCT	45000	394	UT_UTSTATE	project\vine\ut\utstate	utjchildalecityct
UTJCHOLLADAYCITYCT	45000	395	UT_UTSTATE	project\vine\ut\utstate	utjcholladaycityct
UTJCHUNTSVILLECITYCT	45000	396	UT_UTSTATE	project\vine\ut\utstate	utjchuntsvillecityct
UTJCHURRICANECITYCT	45000	397	UT_UTSTATE	project\vine\ut\utstate	utjchurricanecityct
UTJCHYDEPARKCITYCT	45000	398	UT_UTSTATE	project\vine\ut\utstate	utjchydeparkcityct
UTJCHYRUMCITYCT	45000	399	UT_UTSTATE	project\vine\ut\utstate	utjchyrumcityct
UTJCIRONCOCT	45000	400	UT_UTSTATE	project\vine\ut\utstate	utjcironcoct
LABOGALUSAPD	19000	181	LA_LASTATE	project\vine\la\lastate	labogalusapd
UTJCJUABCOCT	45000	401	UT_UTSTATE	project\vine\ut\utstate	utjcjuabcoct
UTJCKANABCITYCT	45000	402	UT_UTSTATE	project\vine\ut\utstate	utjckanabcityct
UTJCKANECOCT	45000	403	UT_UTSTATE	project\vine\ut\utstate	utjckanecoct
UTJCLEHICITYCT	45000	404	UT_UTSTATE	project\vine\ut\utstate	utjclehicityct
UTJCLEVANCITYCT	45000	405	UT_UTSTATE	project\vine\ut\utstate	utjclevancityct
UTJCLEWISTONCITYCT	45000	406	UT_UTSTATE	project\vine\ut\utstate	utjclewistoncityct
UTJCLINDONCITYCT	45000	407	UT_UTSTATE	project\vine\ut\utstate	utjclindoncityct
UTJCLOGANCITYCT	45000	408	UT_UTSTATE	project\vine\ut\utstate	utjclogancityct
UTJCMANTICITYCT	45000	409	UT_UTSTATE	project\vine\ut\utstate	utjcmanticityct
UTJCMANTUACITYCT	45000	410	UT_UTSTATE	project\vine\ut\utstate	utjcmantuacityct
UTJCMAPLETONCITYCT	45000	411	UT_UTSTATE	project\vine\ut\utstate	utjcmapletoncityct
UTJCMIDVALECITYCT	45000	412	UT_UTSTATE	project\vine\ut\utstate	utjcmidvalecityct
UTJCMILFORDCITYCT	45000	413	UT_UTSTATE	project\vine\ut\utstate	utjcmilfordcityct
UTJCMINERSVILLECITYCT	45000	414	UT_UTSTATE	project\vine\ut\utstate	utjcminersvillecityct
UTJCMONTICELLOCITYCT	45000	415	UT_UTSTATE	project\vine\ut\utstate	utjcmonticellocityct
UTJCMORGANCITYCT	45000	416	UT_UTSTATE	project\vine\ut\utstate	utjcmorgancityct
UTJCMORGANCOCT	45000	418	UT_UTSTATE	project\vine\ut\utstate	utjcmorgancoct
UTJCMORONICITYCT	45000	419	UT_UTSTATE	project\vine\ut\utstate	utjcmoronicityct
UTJCMTPLEASANTCITYCT	45000	420	UT_UTSTATE	project\vine\ut\utstate	utjcmtpleasantcityct
UTJCMURRAYCITYCT	45000	421	UT_UTSTATE	project\vine\ut\utstate	utjcmurraycityct
UTJCNEPHICITYCT	45000	422	UT_UTSTATE	project\vine\ut\utstate	utjcnephicityct
UTJCNEWTONCITYCT	45000	423	UT_UTSTATE	project\vine\ut\utstate	utjcnewtoncityct
UTJCNIBLEYCITYCT	45000	424	UT_UTSTATE	project\vine\ut\utstate	utjcnibleycityct
UTJCNLOGANCITYCT	45000	425	UT_UTSTATE	project\vine\ut\utstate	utjcnlogancityct
UTJCNOGDENCITYCT	45000	426	UT_UTSTATE	project\vine\ut\utstate	utjcnogdencityct
UTJCOGDENCITYCT	45000	428	UT_UTSTATE	project\vine\ut\utstate	utjcogdencityct
UTJCORDERVILLECITYCT	45000	429	UT_UTSTATE	project\vine\ut\utstate	utjcordervillecityct
LAPEARLRIVERPD	19000	182	LA_LASTATE	project\vine\la\lastate	lapearlriverpd
LALEESVILLEPD	19000	184	LA_LASTATE	project\vine\la\lastate	laleesvillepd
LABOSSIERCITYPD	19000	185	LA_LASTATE	project\vine\la\lastate	labossiercitypd
LAHAMMONDPD	19000	187	LA_LASTATE	project\vine\la\lastate	lahammondpd
UTJCPANGUITCHCITYCT	45000	430	UT_UTSTATE	project\vine\ut\utstate	utjcpanguitchcityct
UTJCPAROWANCITYCT	45000	431	UT_UTSTATE	project\vine\ut\utstate	utjcparowancityct
UTJCPAYSONCITYCT	45000	432	UT_UTSTATE	project\vine\ut\utstate	utjcpaysoncityct
UTJCPIUTECOCT	45000	433	UT_UTSTATE	project\vine\ut\utstate	utjcpiutecoct
UTJCPLAINCITYCT	45000	434	UT_UTSTATE	project\vine\ut\utstate	utjcplaincityct
UTJCPLEASANTGROVECITYCT	45000	435	UT_UTSTATE	project\vine\ut\utstate	utjcpleasantgrovecityct
UTJCPLEASANTVIEWCITYCT	45000	436	UT_UTSTATE	project\vine\ut\utstate	utjcpleasantviewcityct
UTJCPROVIDENCECITYCT	45000	437	UT_UTSTATE	project\vine\ut\utstate	utjcprovidencecityct
UTJCPROVOCITYCT	45000	438	UT_UTSTATE	project\vine\ut\utstate	utjcprovocityct
UTJCRICHCOCT	45000	439	UT_UTSTATE	project\vine\ut\utstate	utjcrichcoct
UTJCRICHMONDCITYCT	45000	440	UT_UTSTATE	project\vine\ut\utstate	utjcrichmondcityct
UTJCRIVERDALECITYCT	45000	441	UT_UTSTATE	project\vine\ut\utstate	utjcriverdalecityct
UTJCRIVERTONCITYCT	45000	442	UT_UTSTATE	project\vine\ut\utstate	utjcrivertoncityct
UTJCROYCITYCT	45000	443	UT_UTSTATE	project\vine\ut\utstate	utjcroycityct
UTJCSALINACITYCT	45000	444	UT_UTSTATE	project\vine\ut\utstate	utjcsalinacityct
UTJCSALTLAKECITYCT	45000	445	UT_UTSTATE	project\vine\ut\utstate	utjcsaltlakecityct
UTJCSALTLAKECOCT	45000	446	UT_UTSTATE	project\vine\ut\utstate	utjcsaltlakecoct
UTJCSANJUANCOCT	45000	447	UT_UTSTATE	project\vine\ut\utstate	utjcsanjuancoct
UTJCSANDYCITYCT	45000	448	UT_UTSTATE	project\vine\ut\utstate	utjcsandycityct
UTJCSANPETECOCT	45000	449	UT_UTSTATE	project\vine\ut\utstate	utjcsanpetecoct
UTJCSANTACLARACITYCT	45000	450	UT_UTSTATE	project\vine\ut\utstate	utjcsantaclaracityct
UTJCSEVIERCOCT	45000	452	UT_UTSTATE	project\vine\ut\utstate	utjcseviercoct
UTJCSMITHFIELDCITYCT	45000	453	UT_UTSTATE	project\vine\ut\utstate	utjcsmithfieldcityct
UTJCSJORDANCITYCT	45000	454	UT_UTSTATE	project\vine\ut\utstate	utjcsjordancityct
UTJCSOGDENCITYCT	45000	455	UT_UTSTATE	project\vine\ut\utstate	utjcsogdencityct
UTJCSSALTLAKECITYCT	45000	456	UT_UTSTATE	project\vine\ut\utstate	utjcssaltlakecityct
UTJCSWEBERCT	45000	457	UT_UTSTATE	project\vine\ut\utstate	utjcsweberct
UTJCSPRINGCITYCT	45000	458	UT_UTSTATE	project\vine\ut\utstate	utjcspringcityct
UTJCSPRINGVILLECITYCT	45000	459	UT_UTSTATE	project\vine\ut\utstate	utjcspringvillecityct
UTJCSTOCKTONCITYCT	45000	460	UT_UTSTATE	project\vine\ut\utstate	utjcstocktoncityct
UTJCSUNSETCITYCT	45000	461	UT_UTSTATE	project\vine\ut\utstate	utjcsunsetcityct
UTJCSYRACUSECITYCT	45000	462	UT_UTSTATE	project\vine\ut\utstate	utjcsyracusecityct
UTJCTAYLORSVILLECITYCT	45000	463	UT_UTSTATE	project\vine\ut\utstate	utjctaylorsvillecityct
UTJCTOOELECITYCT	45000	464	UT_UTSTATE	project\vine\ut\utstate	utjctooelecityct
UTJCTOOELECOCT	45000	465	UT_UTSTATE	project\vine\ut\utstate	utjctooelecoct
UTJCTREMONTONCITYCT	45000	466	UT_UTSTATE	project\vine\ut\utstate	utjctremontoncityct
UTJCUINTAHCITYCT	45000	467	UT_UTSTATE	project\vine\ut\utstate	utjcuintahcityct
UTJCUINTAHCOCT	45000	468	UT_UTSTATE	project\vine\ut\utstate	utjcuintahcoct
UTJCUTAHCOCT	45000	469	UT_UTSTATE	project\vine\ut\utstate	utjcutahcoct
UTJCVERNALCITYCT	45000	470	UT_UTSTATE	project\vine\ut\utstate	utjcvernalcityct
UTJCWASATCHCOCT	45000	471	UT_UTSTATE	project\vine\ut\utstate	utjcwasatchcoct
UTJCWASHCITYCT	45000	472	UT_UTSTATE	project\vine\ut\utstate	utjcwashcityct
UTJCWASHCOCT	45000	473	UT_UTSTATE	project\vine\ut\utstate	utjcwashcoct
UTJCWASHTERRACECITYCT	45000	474	UT_UTSTATE	project\vine\ut\utstate	utjcwashterracecityct
UTJCWAYNECOCT	45000	475	UT_UTSTATE	project\vine\ut\utstate	utjcwaynecoct
UTJCWEBERCOCT	45000	476	UT_UTSTATE	project\vine\ut\utstate	utjcwebercoct
UTJCWELLINGTONCITYCT	45000	477	UT_UTSTATE	project\vine\ut\utstate	utjcwellingtoncityct
UTJCWELLSVILLECITYCT	45000	478	UT_UTSTATE	project\vine\ut\utstate	utjcwellsvillecityct
UTJCWENDOVERCITYCT	45000	479	UT_UTSTATE	project\vine\ut\utstate	utjcwendovercityct
UTJCWBOUNTIFULCITYCT	45000	480	UT_UTSTATE	project\vine\ut\utstate	utjcwbountifulcityct
UTJCWJORDANCITYCT	45000	481	UT_UTSTATE	project\vine\ut\utstate	utjcwjordancityct
UTJCWMILLARDCOCT	45000	482	UT_UTSTATE	project\vine\ut\utstate	utjcwmillardcoct
UTJCWVALLEYCITYCT	45000	483	UT_UTSTATE	project\vine\ut\utstate	utjcwvalleycityct
UTJCWILLARDCITYCT	45000	484	UT_UTSTATE	project\vine\ut\utstate	utjcwillardcityct
UTJCWOODSCROSSCITYCT	45000	485	UT_UTSTATE	project\vine\ut\utstate	utjcwoodscrosscityct
LAWINNFIELDPD	19000	190	LA_LASTATE	project\vine\la\lastate	lawinnfieldpd
LAKROTZSPRINGSPD	19000	191	LA_LASTATE	project\vine\la\lastate	lakrotzspringspd
LAJEANERETTEPD	19000	195	LA_LASTATE	project\vine\la\lastate	lajeanerettepd
LAKINDERPD	19000	197	LA_LASTATE	project\vine\la\lastate	lakinderpd
LAOAKDALEPD	19000	200	LA_LASTATE	project\vine\la\lastate	laoakdalepd
LASULPHURPD	19000	202	LA_LASTATE	project\vine\la\lastate	lasulphurpd
LAVILLEPLATTEPD	19000	203	LA_LASTATE	project\vine\la\lastate	lavilleplattepd
LAWHITECASTLEPD	19000	204	LA_LASTATE	project\vine\la\lastate	lawhitecastlepd
LAKAPLANPD	19000	205	LA_LASTATE	project\vine\la\lastate	lakaplanpd
SENDER	99999950	99	Test Site Zero	project\vine\test\testsitezero	path
OKDOC	37000	900	OK_OKSTATE	project\vine\ok\okstate	okdoc
ALCOFFEEJA	1000	2	AL_ALSTATE	project\vine\al\alstate	alcoffeeja
ALAUTAUGAJA	1000	3	AL_ALSTATE	project\vine\al\alstate	alautaugaja
ALDSIHOSTJA	1000	515	AL_ALSTATE	project\vine\al\alstate	aldsihostja
WAKLICKITATJA	48626	30	WA_WASTATE	project\vine\wa\wastate	waklickitatja
COADAMSJA	6000	1	CO_COSTATE	project\vine\co\costate	coadamsja
COALAMOSAJA	6000	2	CO_COSTATE	project\vine\co\costate	coalamosaja
COARAPAHOEJA	6000	3	CO_COSTATE	project\vine\co\costate	coarapahoeja
COBACAJA	6000	5	CO_COSTATE	project\vine\co\costate	cobacaja
VACHESAPEAKEJA	47000	106	VA_VASTATE	project\vine\va\vastate	vachesapeakeja
IACHICKASAWJA	16000	20	IA_IASTATE	project\vine\ia\iastate\	iachickasawja
COBROOMFIELDJA	6000	8	CO_COSTATE	project\vine\co\costate	cobroomfieldja
COCHAFFEEJA	6000	9	CO_COSTATE	project\vine\co\costate	cochaffeeja
COCHEYENNEJA	6000	10	CO_COSTATE	project\vine\co\costate	cocheyenneja
ALBUTLERJA	1000	4	AL_ALSTATE	project\vine\al\alstate	albutlerja
UTJCNSALTLAKECITYCT	45000	427	UT_UTSTATE	project\vine\ut\utstate	utjcnsaltlakecityct
UTJCSANTAQUINCITYCT	45000	451	UT_UTSTATE	project\vine\ut\utstate	utjcsantaquincityct
LADSIHOSTJA	19000	515	LA_LASTATE	project\vine\la\lastate	ladsihostja
ALBALDWINJA	1000	1	AL_ALSTATE	project\vine\al\alstate	albaldwinja
ALBARBOURJA	1000	5	AL_ALSTATE	project\vine\al\alstate	albarbourja
ALBULLOCKJA	1000	8	AL_ALSTATE	project\vine\al\alstate	albullockja
ALCHEROKEEJA	1000	11	AL_ALSTATE	project\vine\al\alstate	alcherokeeja
ALCHOCTAWJA	1000	13	AL_ALSTATE	project\vine\al\alstate	alchoctawja
ALCLARKEJA	1000	14	AL_ALSTATE	project\vine\al\alstate	alclarkeja
ALTALLAPOOSAJA	1000	62	AL_ALSTATE	project\vine\al\alstate	altallapoosaja
ALTUSCALOOSAJA	1000	63	AL_ALSTATE	project\vine\al\alstate	altuscaloosaja
ALWALKERJA	1000	64	AL_ALSTATE	project\vine\al\alstate	alwalkerja
ALWILCOXJA	1000	66	AL_ALSTATE	project\vine\al\alstate	alwilcoxja
ALWINSTONJA	1000	67	AL_ALSTATE	project\vine\al\alstate	alwinstonja
DEDOC	8000	1	DE_DESTATE	project\vine\de\destate	dedoc
ALTALLADEGAJA	1000	61	AL_ALSTATE	project\vine\al\alstate	altalladegaja
ALCLEBURNEJA	1000	16	AL_ALSTATE	project\vine\al\alstate	alcleburneja
ALCOLBERTJA	1000	17	AL_ALSTATE	project\vine\al\alstate	alcolbertja
ALCONECUHJA	1000	18	AL_ALSTATE	project\vine\al\alstate	alconecuhja
ALCOOSAJA	1000	19	AL_ALSTATE	project\vine\al\alstate	alcoosaja
ALCOVINGTONJA	1000	20	AL_ALSTATE	project\vine\al\alstate	alcovingtonja
ALCULLMANJA	1000	22	AL_ALSTATE	project\vine\al\alstate	alcullmanja
ALDALEJA	1000	23	AL_ALSTATE	project\vine\al\alstate	aldaleja
ALDALLASJA	1000	24	AL_ALSTATE	project\vine\al\alstate	aldallasja
ALDEKALBJA	1000	25	AL_ALSTATE	project\vine\al\alstate	aldekalbja
ALELMOREJA	1000	26	AL_ALSTATE	project\vine\al\alstate	alelmoreja
ALESCAMBIAJA	1000	27	AL_ALSTATE	project\vine\al\alstate	alescambiaja
ALETOWAHJA	1000	28	AL_ALSTATE	project\vine\al\alstate	aletowahja
ALGREENEJA	1000	32	AL_ALSTATE	project\vine\al\alstate	algreeneja
ALHENRYJA	1000	34	AL_ALSTATE	project\vine\al\alstate	alhenryja
ALJACKSONJA	1000	36	AL_ALSTATE	project\vine\al\alstate	aljacksonja
ALJEFFERSONJA	1000	37	AL_ALSTATE	project\vine\al\alstate	aljeffersonja
ALLAUDERDALEJA	1000	39	AL_ALSTATE	project\vine\al\alstate	allauderdaleja
ALLAWRENCEJA	1000	40	AL_ALSTATE	project\vine\al\alstate	allawrenceja
VASUSSEXJA	47000	317	VA_VASTATE	project\vine\va\vastate	vasussexja
ALLOWNDESJA	1000	43	AL_ALSTATE	project\vine\al\alstate	allowndesja
ALMARIONJA	1000	47	AL_ALSTATE	project\vine\al\alstate	almarionja
ALMARSHALLJA	1000	48	AL_ALSTATE	project\vine\al\alstate	almarshallja
ALMORGANJA	1000	52	AL_ALSTATE	project\vine\al\alstate	almorganja
ALPERRYJA	1000	53	AL_ALSTATE	project\vine\al\alstate	alperryja
ALPIKEJA	1000	55	AL_ALSTATE	project\vine\al\alstate	alpikeja
ALRANDOLPHJA	1000	56	AL_ALSTATE	project\vine\al\alstate	alrandolphja
ALRUSSELLJA	1000	57	AL_ALSTATE	project\vine\al\alstate	alrussellja
ALSUMTERJA	1000	60	AL_ALSTATE	project\vine\al\alstate	alsumterja
NCALLEGHANYPR	34003	1002	NC_STATE	project\vine\nc\ncstate	ncalleghanypr
NCBERTIEPR	34003	1007	NC_STATE	project\vine\nc\ncstate	ncbertiepr
NCBRUNSWICKPR	34003	1009	NC_STATE	project\vine\nc\ncstate	ncbrunswickpr
NCCABARRUSPR	34003	1012	NC_STATE	project\vine\nc\ncstate	nccabarruspr
NCCAMDENPR	34003	1014	NC_STATE	project\vine\nc\ncstate	nccamdenpr
NCCHATHAMPR	34003	1018	NC_STATE	project\vine\nc\ncstate	ncchathampr
NCCOLUMBUSPR	34003	1023	NC_STATE	project\vine\nc\ncstate	nccolumbuspr
NCCURRITUCKPR	34003	1026	NC_STATE	project\vine\nc\ncstate	nccurrituckpr
NCDAVIDSONPR	34003	1028	NC_STATE	project\vine\nc\ncstate	ncdavidsonpr
NCEDGECOMBEPR	34003	1032	NC_STATE	project\vine\nc\ncstate	ncedgecombepr
NCGASTONPR	34003	1035	NC_STATE	project\vine\nc\ncstate	ncgastonpr
NCGRAHAMPR	34003	1037	NC_STATE	project\vine\nc\ncstate	ncgrahampr
NCGREENEPR	34003	1039	NC_STATE	project\vine\nc\ncstate	ncgreenepr
NCHOKEPR	34003	1047	NC_STATE	project\vine\nc\ncstate	nchokepr
NCJACKSONPR	34003	1050	NC_STATE	project\vine\nc\ncstate	ncjacksonpr
NCMCDOWELLPR	34003	1056	NC_STATE	project\vine\nc\ncstate	ncmcdowellpr
NCMITCHELLPR	34003	1061	NC_STATE	project\vine\nc\ncstate	ncmitchellpr
NCPENDERPR	34003	1071	NC_STATE	project\vine\nc\ncstate	ncpenderpr
NCPITTPR	34003	1074	NC_STATE	project\vine\nc\ncstate	ncpittpr
NCRANDOLPHPR	34003	1076	NC_STATE	project\vine\nc\ncstate	ncrandolphpr
NCSCOTLANDPR	34003	1083	NC_STATE	project\vine\nc\ncstate	ncscotlandpr
NCSTANLYPR	34003	1084	NC_STATE	project\vine\nc\ncstate	ncstanlypr
NCTRANSYLVANIAPR	34003	1088	NC_STATE	project\vine\nc\ncstate	nctransylvaniapr
NCVANCEPR	34003	1091	NC_STATE	project\vine\nc\ncstate	ncvancepr
NCWAKEPR	34003	1092	NC_STATE	project\vine\nc\ncstate	ncwakepr
NCWARRENPR	34003	1093	NC_STATE	project\vine\nc\ncstate	ncwarrenpr
NCWAYNEPR	34003	1096	NC_STATE	project\vine\nc\ncstate	ncwaynepr
NCWILKESPR	34003	1097	NC_STATE	project\vine\nc\ncstate	ncwilkespr
UTJCSUMMITCOCT	45000	113	UT_UTSTATE	project\vine\ut\utstate	utjcsummitcoct
UTJCNAPLESCITYCT	45000	73	UT_UTSTATE	project\vine\ut\utstate	utjcnaplescityct
COOTEROJA	6000	11	CO_COSTATE	project\vine\co\costate	cooteroja
COMOFFATTJA	6000	12	CO_COSTATE	project\vine\co\costate	comoffattja
COCLEARCREEKJA	6000	13	CO_COSTATE	project\vine\co\costate	coclearcreekja
COCROWLEYJA	6000	14	CO_COSTATE	project\vine\co\costate	cocrowleyja
COELPASOJA	6000	15	CO_COSTATE	project\vine\co\costate	coelpasoja
COGARFIELDJA	6000	17	CO_COSTATE	project\vine\co\costate	cogarfieldja
COGRANDJA	6000	19	CO_COSTATE	project\vine\co\costate	cograndja
COLARIMERJA	6000	29	CO_COSTATE	project\vine\co\costate	colarimerja
COLASANIMASJA	6000	30	CO_COSTATE	project\vine\co\costate	colasanimasja
COLOGANJA	6000	32	CO_COSTATE	project\vine\co\costate	cologanja
COMESAJA	6000	33	CO_COSTATE	project\vine\co\costate	comesaja
COMONTROSEJA	6000	36	CO_COSTATE	project\vine\co\costate	comontroseja
COPARKJA	6000	39	CO_COSTATE	project\vine\co\costate	coparkja
COPITKINJA	6000	41	CO_COSTATE	project\vine\co\costate	copitkinja
COPUEBLOJA	6000	43	CO_COSTATE	project\vine\co\costate	copuebloja
CORIOBLANCOJA	6000	44	CO_COSTATE	project\vine\co\costate	corioblancoja
COSAGUACHEJA	6000	47	CO_COSTATE	project\vine\co\costate	cosaguacheja
COSANMIGUELJA	6000	49	CO_COSTATE	project\vine\co\costate	cosanmiguelja
COSUMMITJA	6000	51	CO_COSTATE	project\vine\co\costate	cosummitja
COWELDJA	6000	54	CO_COSTATE	project\vine\co\costate	coweldja
COYUMAJA	6000	55	CO_COSTATE	project\vine\co\costate	coyumaja
COCUSTERJA	6000	58	CO_COSTATE	project\vine\co\costate	cocusterja
CODELTAJA	6000	59	CO_COSTATE	project\vine\co\costate	codeltaja
VASOL	47000	500	VA_VASTATE	project\vine\va\vastate	
VASO	47500	500	VA_VASTATE_SO	\project\vine\va\vastate_so	vaso
OKDSIHOSTJA	37000	515	OK_OKSTATE	project\vine\ok\okstate	okdsihostja
CAALAMEDAJA2	5000	2	CA_CASTATE	project\vine\ca\castate	
CABUTTEJA2	5000	5	CA_CASTATE	project\vine\ca\castate	
CACALAVERASJA	5000	6	CA_CASTATE	project\vine\ca\castate	cacalaverasja
CACOLUSAJA	5000	7	CA_CASTATE	project\vine\ca\castate	cacolusaja
CADELNORTEJA	5000	9	CA_CASTATE	project\vine\ca\castate	cadelnorteja
CAELDORADOJA2	5000	10	CA_CASTATE	project\vine\ca\castate	
CAFRESNOJA2	5000	11	CA_CASTATE	project\vine\ca\castate	
CAGLENNJA	5000	12	CA_CASTATE	project\vine\ca\castate	caglennja
CAHUMBOLDTJA2	5000	13	CA_CASTATE	project\vine\ca\castate	
CAIMPERIALJA2	5000	14	CA_CASTATE	project\vine\ca\castate	
CAKERNJA	5000	16	CA_CASTATE	project\vine\ca\castate	cakernja
CAKINGSJA2	5000	17	CA_CASTATE	project\vine\ca\castate	
CALAKEJA	5000	18	CA_CASTATE	project\vine\ca\castate	calakeja
CALOSANGELESJA2	5000	20	CA_CASTATE	project\vine\ca\castate	
CAMENDOCINOJA2	5000	24	CA_CASTATE	project\vine\ca\castate	
CAMONOJA	5000	27	CA_CASTATE	project\vine\ca\castate	camonoja
CAMONTEREYJA	5000	28	CA_CASTATE	project\vine\ca\castate	camontereyja
CANEVADAJA	5000	30	CA_CASTATE	project\vine\ca\castate	canevadaja
CAORANGEJA2	5000	31	CA_CASTATE	project\vine\ca\castate	
CAPLACERJA	5000	32	CA_CASTATE	project\vine\ca\castate	caplacerja
CAPLUMASJA	5000	33	CA_CASTATE	project\vine\ca\castate	caplumasja
CASACRAMENTOJA2	5000	35	CA_CASTATE	project\vine\ca\castate	
CASANBENITOJA	5000	36	CA_CASTATE	project\vine\ca\castate	casanbenitoja
CASANBERNARDINOJA2	5000	37	CA_CASTATE	project\vine\ca\castate	
CASANDIEGOJA	5000	38	CA_CASTATE	project\vine\ca\castate	casandiegoja
CASANJOAQUINJA	5000	40	CA_CASTATE	project\vine\ca\castate	casanjoaquinja
CASANTACLARAJA2	5000	44	CA_CASTATE	project\vine\ca\castate	
CASANTACRUZ2	5000	45	CA_CASTATE	project\vine\ca\castate	
CASHASTAJA	5000	46	CA_CASTATE	project\vine\ca\castate	cashastaja
CASIERRAJA	5000	47	CA_CASTATE	project\vine\ca\castate	casierraja
CASISKIYOUJA	5000	48	CA_CASTATE	project\vine\ca\castate	casiskiyouja
CASOLANOJA2	5000	49	CA_CASTATE	project\vine\ca\castate	
CASTANISLAUSJA	5000	50	CA_CASTATE	project\vine\ca\castate	castanislausja
CASUTTERJA2	5000	51	CA_CASTATE	project\vine\ca\castate	
CATEHAMAJA	5000	52	CA_CASTATE	project\vine\ca\castate	catehamaja
CATULAREJA	5000	54	CA_CASTATE	project\vine\ca\castate	catulareja
CATUOLUMNEJA	5000	55	CA_CASTATE	project\vine\ca\castate	catuolumneja
CAYUBAJA	5000	58	CA_CASTATE	project\vine\ca\castate	cayubaja
ALBESSEMERJA	1000	100	AL_ALSTATE	project\vine\al\alstate	albessemerja
ALBIRMINGHAMJA	1000	101	AL_ALSTATE	project\vine\al\alstate	albirminghamja
MODSIHOSTJA	26000	515	MO_STATE	project\vine\mo\mostate	modsihostja
CODSIHOSTJA	6000	515	CO_COSTATE	project\vine\co\costate	codsihostja
PAPERRYJA	39000	107	PA_PASTATE	project\vine\pa\pastate	paperryja
VAROCKBRIDGEJA	47000	307	VA_VASTATE	project\vine\va\vastate	varockbridgeja
VADANVILLEADCJA	47000	35	VA_VASTATE	project\vine\va\vastate	vadanvilleadcja
MSGREENEJA	25000	2	MS_MSSTATE	project\vine\ms\msstate	msgreeneja
MSJASPERJA	25000	3	MS_MSSTATE	project\vine\ms\msstate	msjasperja
MSPERRYJA	25000	4	MS_MSSTATE	project\vine\ms\msstate	msperryja
MSISSAQUENAJA	25000	5	MS_MSSTATE	project\vine\ms\msstate	msissaquenaja
MSMONROEJA	25000	6	MS_MSSTATE	project\vine\ms\msstate	msmonroeja
MSSIMPSONJA	25000	7	MS_MSSTATE	project\vine\ms\msstate	mssimpsonja
MSCHOCTAWJA	25000	8	MS_MSSTATE	project\vine\ms\msstate	mschoctawja
NVNLASVEGASJA	29010	2	NV_LASVEGAS	project\vine\nv\nvlasvegasja	nvnlasvegasja
TNSEVIERJA	43000	1	TN_TNSTATE	project\vine\tn\tnstate	tnsevierja
TNSUMNERJA	43000	2	TN_TNSTATE	project\vine\tn\tnstate	tnsumnerja
WADSIHOSTJA	48626	515	WA_WASTATE	project\vine\wa\wastate	wadsihostja
VAALBEMARLEJA	47000	228	VA_VASTATE	project\vine\va\vastate	vaalbemarleja
