SENDER_ID	SITE_ID	AGENCY	SITE_NAME	DIRECTORY_PATH	SUB_DIRECTORY_PATH
MIALGERPA	23005	102	MI_MISTATE	project\vine\mi\mistate	mialgerpa
MIBENZIEPR	23005	110	MI_MISTATE	project\vine\mi\mistate	mibenziepa
MIISABELLAJA	23005	37	MI_MISTATE	project\vine\mi\mistate	miisabellaja
MIJACKJA	23005	38	MI_MISTATE	project\vine\mi\mistate	mijacksonja
MICALHOUNPA	23005	113	MI_MISTATE	project\vine\mi\mistate	micalhounpa
MICHIPPEWAPA	23005	117	MI_MISTATE	project\vine\mi\mistate	michippewapa
MICLAREPR	23005	118	MI_MISTATE	project\vine\mi\mistate	miclarepa
MIEATONPA	23005	123	MI_MISTATE	project\vine\mi\mistate	mieatonpa
MIGENESEEPA	23005	125	MI_MISTATE	project\vine\mi\mistate	migeneseepa
MIGRANPR	23005	128	MI_MISTATE	project\vine\mi\mistate	migrandtraversepa
MDDOC	21999	105	MD_MDSTATE	project\vine\md\mdstate	mddoc
MIALCONAJA	23005	1	MI_MISTATE	project\vine\mi\mistate	mialconaja
MIALPENAJA	23005	4	MI_MISTATE	project\vine\mi\mistate	mialpenaja
MIBARAJA	23005	7	MI_MISTATE	project\vine\mi\mistate	mibaragaja
MIBARRYJA	23005	8	MI_MISTATE	project\vine\mi\mistate	mibarryja
MIBAYJA	23005	9	MI_MISTATE	project\vine\mi\mistate	mibayja
MIBRANCHJA	23005	12	MI_MISTATE	project\vine\mi\mistate	mibranchja
MICASSJA	23005	14	MI_MISTATE	project\vine\mi\mistate	micassja
MICHARLEVOIXJA	23005	15	MI_MISTATE	project\vine\mi\mistate	micharlevoixja
MICHIPPEWAJA	23005	17	MI_MISTATE	project\vine\mi\mistate	michippewaja
MICLINTONJA	23005	19	MI_MISTATE	project\vine\mi\mistate	miclintonja
MIEATONJA	23005	23	MI_MISTATE	project\vine\mi\mistate	mieatonja
MIGRATJA	23005	29	MI_MISTATE	project\vine\mi\mistate	migratiotja
MIHILLSDALEJA	23005	30	MI_MISTATE	project\vine\mi\mistate	mihillsdaleja
MIHOUGJA	23005	31	MI_MISTATE	project\vine\mi\mistate	mihoughtonja
MIIONIAJA	23005	34	MI_MISTATE	project\vine\mi\mistate	miioniaja
MDSOMERSETCIRC	21999	43	MD_MDSTATE	project\vine\md\mdstate	mdsomersetcirc
MDSTMARYCC	21999	44	MD_MDSTATE	project\vine\md\mdstate	
MDTALBOTCIRC	21999	45	MD_MDSTATE	project\vine\md\mdstate	
MDWASHINGTONCIRC	21999	46	MD_MDSTATE	project\vine\md\mdstate	
MDALLEGANYDIST	21999	49	MD_MDSTATE	project\vine\md\mdstate	
MDANNEARUNDIST	21999	50	MD_MDSTATE	project\vine\md\mdstate	
MDBALTCODIST	21999	52	MD_MDSTATE	project\vine\md\mdstate	
MDCALVERTDIST	21999	53	MD_MDSTATE	project\vine\md\mdstate	
MDCAROLINEDIST	21999	54	MD_MDSTATE	project\vine\md\mdstate	
MDCARROLLDIST	21999	55	MD_MDSTATE	project\vine\md\mdstate	
MDCECILDIST	21999	56	MD_MDSTATE	project\vine\md\mdstate	
MDCHARLESDIST	21999	57	MD_MDSTATE	project\vine\md\mdstate	
MDDORCHESTDIST	21999	58	MD_MDSTATE	project\vine\md\mdstate	
MDFREDRICKDIST	21999	59	MD_MDSTATE	project\vine\md\mdstate	
MDGARRETTDIST	21999	60	MD_MDSTATE	project\vine\md\mdstate	
MDHARFORDDIST	21999	61	MD_MDSTATE	project\vine\md\mdstate	mdharfordja
MDHOWARDDIST	21999	62	MD_MDSTATE	project\vine\md\mdstate	
MDKENTDIST	21999	63	MD_MDSTATE	project\vine\md\mdstate	
MDPRINCEDIST	21999	65	MD_MDSTATE	project\vine\md\mdstate	
MDSOMERSETDIST	21999	67	MD_MDSTATE	project\vine\md\mdstate	
MDSTMARYDIST	21999	68	MD_MDSTATE	project\vine\md\mdstate	
MDWASHINGTONDIST	21999	70	MD_MDSTATE	project\vine\md\mdstate	
MDWICOMICODIST	21999	71	MD_MDSTATE	project\vine\md\mdstate	
MDWORCESTERDIST	21999	72	MD_MDSTATE	project\vine\md\mdstate	
MDCARVCT	21999	79	MD_MDSTATE	project\vine\md\mdstate	
MDMONTGOMERYCC	21999	40	MD_MDSTATE	project\vine\md\mdstate	mdmontgomerycc
MDPRINCEGEORGECC	21999	41	MD_MDSTATE	project\vine\md\mdstate	mdprincegeorgecc
MDQUEENCIRC	21999	42	MD_MDSTATE	project\vine\md\mdstate	
MDANNEARUNDELJA	21999	2	MD_MDSTATE	project\vine\md\mdstate	mdannearundelja
MDBALTIMORECITYJA	21999	3	MD_MDSTATE	project\vine\md\mdstate	mdbaltimorecityja
MDBALTIMOREJA	21999	4	MD_MDSTATE	project\vine\md\mdstate	mdbaltimoreja
MDCALVERTJA	21999	5	MD_MDSTATE	project\vine\md\mdstate	mdcalvertja
MDCAROLINEJA	21999	6	MD_MDSTATE	project\vine\md\mdstate	mdcarolineja
MDCARROLLJA	21999	7	MD_MDSTATE	project\vine\md\mdstate	mdcarrollja
MDFREDERICKJA	21999	11	MD_MDSTATE	project\vine\md\mdstate	mdfrederickja
MDGARRETTJA	21999	12	MD_MDSTATE	project\vine\md\mdstate	mdgarrettja
MDHARFORDJA	21999	13	MD_MDSTATE	project\vine\md\mdstate	mdharfordja
MDHOWARDJA	21999	14	MD_MDSTATE	project\vine\md\mdstate	mdhowardja
MDKENTJA	21999	15	MD_MDSTATE	project\vine\md\mdstate	mdkentja
MDMONTGOMERYJA	21999	16	MD_MDSTATE	project\vine\md\mdstate	mdmontgomeryja
MDPRINCEGEORGEJA	21999	17	MD_MDSTATE	project\vine\md\mdstate	mdprincegeorgeja
MDQUEENANNEJA	21999	18	MD_MDSTATE	project\vine\md\mdstate	mdqueenanneja
MDSOMERSETJA	21999	19	MD_MDSTATE	project\vine\md\mdstate	mdsomersetja
MDSTMARYJA	21999	20	MD_MDSTATE	project\vine\md\mdstate	mdstmaryja
MDTALBOTJA	21999	21	MD_MDSTATE	project\vine\md\mdstate	mdtalbotja
MDWICOMICOJA	21999	23	MD_MDSTATE	project\vine\md\mdstate	mdwicomicoja
MDWORCESTERJA	21999	24	MD_MDSTATE	project\vine\md\mdstate	mdworcesterja
MDANNEARUNDELCC	21999	26	MD_MDSTATE	project\vine\md\mdstate	mdannearundelcc
MDBALTIMORECC	21999	27	MD_MDSTATE	project\vine\md\mdstate	mdbaltimorecc
MDBALTIMORECITYCC	21999	28	MD_MDSTATE	project\vine\md\mdstate	mdbaltimorecitycc
MDCALVERTCIRC	21999	29	MD_MDSTATE	project\vine\md\mdstate	
MDCAROLINECC	21999	30	MD_MDSTATE	project\vine\md\mdstate	
MDCARROLLCC	21999	31	MD_MDSTATE	project\vine\md\mdstate	
MDCECILCIRC	21999	32	MD_MDSTATE	project\vine\md\mdstate	
MDCHARLESCIRC	21999	33	MD_MDSTATE	project\vine\md\mdstate	
MDDORCHESTCIRC	21999	34	MD_MDSTATE	project\vine\md\mdstate	
MDHARFORDCIRC	21999	37	MD_MDSTATE	project\vine\md\mdstate	
MDHOWARDCIRC	21999	38	MD_MDSTATE	project\vine\md\mdstate	
KYMEADEJA	18000	82	KY_KYSTATE	project\vine\ky\kystate	kymeadeja
KYMONROEJA	18000	86	KY_KYSTATE	project\vine\ky\kystate	kymonroeja
KYMONTGOMERYJA	18000	87	KY_KYSTATE	project\vine\ky\kystate	kymontgomeryja
KYMUHLENBURGJA	18000	89	KY_KYSTATE	project\vine\ky\kystate	kymuhlenbergja
KYBOURBONJA	18000	9	KY_KYSTATE	project\vine\ky\kystate	kybourbonja
KYOLDHAMJA	18000	93	KY_KYSTATE	project\vine\ky\kystate	kyoldhamja
KYPERRYJA	18000	97	KY_KYSTATE	project\vine\ky\kystate	kyperryja
KYPIKEJA	18000	98	KY_KYSTATE	project\vine\ky\kystate	kypikeja
KYPOWELLJA	18000	99	KY_KYSTATE	project\vine\ky\kystate	kypowellja
KYMARSHALLJA	18000	79	KY_KYSTATE	project\vine\ky\kystate	kymarshallja
KYMASONJA	18000	81	KY_KYSTATE	project\vine\ky\kystate	kymasonja
KYHENDERSONJA	18000	51	KY_KYSTATE	project\vine\ky\kystate	kyhendersonja
LA	18000	513	KY_KYSTATE	project\vine\ky\kystate	
KYHOPKINSJA	18000	54	KY_KYSTATE	project\vine\ky\kystate	kyhopkinsja
KYJACKSONJA	18000	55	KY_KYSTATE	project\vine\ky\kystate	kyjacksonja
KYJESSAMINEJA	18000	57	KY_KYSTATE	project\vine\ky\kystate	kyjessamineja
KYKENTONJA	18000	59	KY_KYSTATE	project\vine\ky\kystate	kykentonja
KYKNOTTJA	18000	60	KY_KYSTATE	project\vine\ky\kystate	kyknottja
KYKNOXJA	18000	61	KY_KYSTATE	project\vine\ky\kystate	kyknoxja
KYLARUEJA	18000	62	KY_KYSTATE	project\vine\ky\kystate	kylarueja
KYLAURELJA	18000	63	KY_KYSTATE	project\vine\ky\kystate	kylaurelja
KYLEEJA	18000	65	KY_KYSTATE	project\vine\ky\kystate	kyleeja
KYLESLIEJA	18000	66	KY_KYSTATE	project\vine\ky\kystate	kyleslieja
KYLETCHERJA	18000	67	KY_KYSTATE	project\vine\ky\kystate	kyletcherja
KYLEWISJA	18000	68	KY_KYSTATE	project\vine\ky\kystate	kylewisja
KYLINCOLNJA	18000	69	KY_KYSTATE	project\vine\ky\kystate	kylincolnja
KYLIVINGSTONJA	18000	70	KY_KYSTATE	project\vine\ky\kystate	kylivingstonja
KYLOGANJA	18000	71	KY_KYSTATE	project\vine\ky\kystate	kyloganja
KYMCCRACKENJA	18000	73	KY_KYSTATE	project\vine\ky\kystate	kymccrackenja
KYMCCREARYJA	18000	74	KY_KYSTATE	project\vine\ky\kystate	kymccrearyja
KYALLENJA	18000	2	KY_KYSTATE	project\vine\ky\kystate	kyallenja
KYCARROLLJA	18000	21	KY_KYSTATE	project\vine\ky\kystate	kycarrollja
KYADAIRJU	18000	210	KY_KYSTATE	project\vine\ky\kystate	kyadairju
KYBREATHITTJU	18000	220	KY_KYSTATE	project\vine\ky\kystate	kybreathittju
KYCASEYJA	18000	23	KY_KYSTATE	project\vine\ky\kystate	kycaseyja
KYFAYETTEJU	18000	230	KY_KYSTATE	project\vine\ky\kystate	kyfayetteju
KYCHRISTIANJA	18000	24	KY_KYSTATE	project\vine\ky\kystate	kychristianja
KYCLARKJA	18000	25	KY_KYSTATE	project\vine\ky\kystate	kyclarkja
KYJEFFERSONJU	18000	250	KY_KYSTATE	project\vine\ky\kystate	kyjeffersonju
KYCLAYJA	18000	26	KY_KYSTATE	project\vine\ky\kystate	kyclayja
KYCLINTONJA	18000	27	KY_KYSTATE	project\vine\ky\kystate	kyclintonja
KYCRITTENDENJA	18000	28	KY_KYSTATE	project\vine\ky\kystate	kycrittendenja
KYDAVIESSJA	18000	30	KY_KYSTATE	project\vine\ky\kystate	kydaviessja
KYFAYETTEJA	18000	34	KY_KYSTATE	project\vine\ky\kystate	kyfayetteja
KYFLOYDJA	18000	36	KY_KYSTATE	project\vine\ky\kystate	kyfloydja
KYFRANKLINJA	18000	37	KY_KYSTATE	project\vine\ky\kystate	kyfranklinja
KYFULTONJA	18000	38	KY_KYSTATE	project\vine\ky\kystate	kyfultonja
KYBALLARDJA	18000	4	KY_KYSTATE	project\vine\ky\kystate	kyballardja
KYGRANTJA	18000	41	KY_KYSTATE	project\vine\ky\kystate	kygrantja
KYGRAVESJA	18000	42	KY_KYSTATE	project\vine\ky\kystate	kygravesja
KYGRAYSONJA	18000	43	KY_KYSTATE	project\vine\ky\kystate	kygraysonja
KYGREENUPJA	18000	45	KY_KYSTATE	project\vine\ky\kystate	kygreenupja
KYBARRENJA	18000	5	KY_KYSTATE	project\vine\ky\kystate	kybarrenja
KYHARTJA	18000	50	KY_KYSTATE	project\vine\ky\kystate	kyhartja
KYDOC	18000	500	KY_KYSTATE	project\vine\ky\kystate	kydoc
KYCALDWELLJA	18000	17	KY_KYSTATE	project\vine\ky\kystate	kycaldwellja
KYEASTERNSTATEMH	18000	171	KY_KYSTATE	project\vine\ky\kystate	kyeasternstatemh
KYWESTERNSTATEMH	18000	172	KY_KYSTATE	project\vine\ky\kystate	kywesternstatemh
KYCALLOWAYJA	18000	18	KY_KYSTATE	project\vine\ky\kystate	kycallowayja
KYCENTRALSTATEMH	18000	183	KY_KYSTATE	project\vine\ky\kystate	kycentralstatemh
KYCAMPBELLJA	18000	19	KY_KYSTATE	project\vine\ky\kystate	kycampbellja
KYBOYDJA	18000	10	KY_KYSTATE	project\vine\ky\kystate	kyboydja
KYBOYLEJA	18000	11	KY_KYSTATE	project\vine\ky\kystate	kyboyleja
KYDJJ	18000	129	KY_KYSTATE	project\vine\ky\kystate	kydjj
KYBRECKENRIDGEJA	18000	14	KY_KYSTATE	project\vine\ky\kystate	kybreckenridgeja
KYBULLITTJA	18000	15	KY_KYSTATE	project\vine\ky\kystate	kybullittja
KYBUTLERJA	18000	16	KY_KYSTATE	project\vine\ky\kystate	kybutlerja
KYKCPCMH	18000	163	KY_KYSTATE	project\vine\ky\kystate	kykcpcmh
FLBROWARD	10009	1	FL_BROWARD	fl\broward	
FLORANGE	10010	1	FL_ORANGE	fl\orange	
KYPULASKIJA	18000	100	KY_KYSTATE	project\vine\ky\kystate	kypulaskija
KYROCKCASTLEJA	18000	102	KY_KYSTATE	project\vine\ky\kystate	kyrockcastleja
KYROWANJA	18000	103	KY_KYSTATE	project\vine\ky\kystate	kyrowanja
KYSCOTTJA	18000	105	KY_KYSTATE	project\vine\ky\kystate	kyscottja
KYSHELBYJA	18000	106	KY_KYSTATE	project\vine\ky\kystate	kyshelbyja
KYSIMPSONJA	18000	107	KY_KYSTATE	project\vine\ky\kystate	kysimpsonja
KYTAYLORJA	18000	109	KY_KYSTATE	project\vine\ky\kystate	kytaylorja
KYTRIGGJA	18000	111	KY_KYSTATE	project\vine\ky\kystate	kytriggja
KYUNIONJA	18000	113	KY_KYSTATE	project\vine\ky\kystate	kyunionja
KYWARRENJA	18000	114	KY_KYSTATE	project\vine\ky\kystate	kywarrenja
KYWAYNEJA	18000	116	KY_KYSTATE	project\vine\ky\kystate	kywayneja
KYWEBSTERJA	18000	117	KY_KYSTATE	project\vine\ky\kystate	kywebsterja
KYWOODFORDJA	18000	120	KY_KYSTATE	project\vine\ky\kystate	kywoodfordja
KYMCCRACKENJU	18000	240	KY_KYSTATE	project\vine\ky\kystate	kymccrackenju
FLDUVALJL	10001	1	FL_DUVAL	project\vine\fl\duval	
FLMONROE	10006	1	FL_MONROE	fl\monroe	
FLMONROESAO	10007	1	FL_MONROESAO	fl\monsao	
WIOUTAGAMIEJA	50002	1	WI_OUTAGAMIE	project\vine\wi\wioutagamieja	
WIDANECT	50013	1	WI_DANE	project\vine\wi\widane	widanect
WIDANEJA	50013	24	WI_DANE	project\vine\wi\widane	widaneja
TXJOHNSONCNTY	44128	1	TX_JOHNSON	tx\johnson	
TXNUECES	44180	1	TX_NUECES	tx\nueces	
TXSMITHCNTY	44214	1	TX_SMITH	tx\smith	
NEDOC	28000	763	NE_NESTATE	project\vine\ne\nestate	nedoc
NELANCASTERCT	28000	775	NE_NESTATE	project\vine\ne\nestate	nelancasterct
TXDENTCNTY	44003	1	TX_DENTON	tx\denton	
TXLEWIJAIL	44003	2	TX_DENTON	tx\denton	
TXDENTCITY	44003	3	TX_DENTON	tx\denton	
NEWEBSTERJA	28000	672	NE_NESTATE	project\vine\ne\nestate	newebsterja
NEYORKJA	28000	681	NE_NESTATE	project\vine\ne\nestate	neyorkja
NEWASHINGTONJA	28000	660	NE_NESTATE	project\vine\ne\nestate	newashingtonja
NESARPYJA	28000	572	NE_NESTATE	project\vine\ne\nestate	nesarpyja
NESAUNDERSJA	28000	587	NE_NESTATE	project\vine\ne\nestate	nesaundersja
NESEWARDJA	28000	610	NE_NESTATE	project\vine\ne\nestate	nesewardja
NETHURSTONJA	28000	647	NE_NESTATE	project\vine\ne\nestate	nethurstonja
NEVALLEYJA	28000	655	NE_NESTATE	project\vine\ne\nestate	nevalleyja
NEPLATTEJA	28000	531	NE_NESTATE	project\vine\ne\nestate	neplatteja
NERICHARDSONJA	28000	552	NE_NESTATE	project\vine\ne\nestate	nerichardsonja
NEMADISONJA	28000	455	NE_NESTATE	project\vine\ne\nestate	nemadisonja
NENORFJA	28000	456	NE_NESTATE	project\vine\ne\nestate	nenorfolkja
NEJEFFERSONJA	28000	367	NE_NESTATE	project\vine\ne\nestate	nejeffersonja
NEJOHNSONJA	28000	372	NE_NESTATE	project\vine\ne\nestate	nejohnsonja
NEKNOXJA	28000	397	NE_NESTATE	project\vine\ne\nestate	neknoxja
NELANCASTERJA	28000	427	NE_NESTATE	project\vine\ne\nestate	nelancasterja
NEFILMOREJA	28000	273	NE_NESTATE	project\vine\ne\nestate	nefilmoreja
NEFRANKLINJA	28000	279	NE_NESTATE	project\vine\ne\nestate	nefranklinja
NEFRONTIERJA	28000	284	NE_NESTATE	project\vine\ne\nestate	nefrontierja
NEFURNASJA	28000	288	NE_NESTATE	project\vine\ne\nestate	nefurnasja
NEHAMILTONJA	28000	335	NE_NESTATE	project\vine\ne\nestate	nehamiltonja
NEHARLANJA	28000	339	NE_NESTATE	project\vine\ne\nestate	neharlanja
NEHOLTJA	28000	350	NE_NESTATE	project\vine\ne\nestate	neholtja
NECOLFAXJA	28000	155	NE_NESTATE	project\vine\ne\nestate	necolfaxja
NEDAWSONJA	28000	190	NE_NESTATE	project\vine\ne\nestate	nedawsonja
NEDIXONJA	28000	204	NE_NESTATE	project\vine\ne\nestate	nedixonja
NEDODGEJA	28000	209	NE_NESTATE	project\vine\ne\nestate	nedodgeja
NEBROWNJA	28000	81	NE_NESTATE	project\vine\ne\nestate	nebrownja
NEBUFFALOJA	28000	86	NE_NESTATE	project\vine\ne\nestate	nebuffaloja
NECASSJA	28000	114	NE_NESTATE	project\vine\ne\nestate	necassja
NECHERRYJA	28000	138	NE_NESTATE	project\vine\ne\nestate	necherryja
NEADAMSJA	28000	40	NE_NESTATE	project\vine\ne\nestate	neadamsja
INHAMILTON	15029	1	IN_HAMILTON	project\vine\in\inhamilton	inhamiltonja
LASTMAJA	19003	1	LA_STMARTIN	la\stmartin	
ILCOOKJA	14003	1	IL_COOK	project\vine\il\ilcook	ilcookja
ARYELLJA	4999	192	AR_ARSTATE	project\vine\ar\arstate	aryellja
ARYELLJA2	4999	194	AR_ARSTATE	project\vine\ar\arstate	aryellja2
ARHOSPITAL	4999	195	AR_ARSTATE	project\vine\ar\arstate	arhospital
AR047035G	4999	197	AR_ARSTATE	project\vine\ar\arstate	
ARNEWTONJA	4999	132	AR_ARSTATE	project\vine\ar\arstate	arnewtonja
AROUACHITAJA	4999	134	AR_ARSTATE	project\vine\ar\arstate	
ARPERRYJA	4999	137	AR_ARSTATE	project\vine\ar\arstate	arperryja
ARPERRYPR	4999	138	AR_ARSTATE	project\vine\ar\arstate	arperrypr
ARPHILLIPSJA	4999	139	AR_ARSTATE	project\vine\ar\arstate	arphillipsja
ARPHILLIPSPR	4999	140	AR_ARSTATE	project\vine\ar\arstate	arphillipspr
ARPIKEPR	4999	143	AR_ARSTATE	project\vine\ar\arstate	arpikepr
ARPOINSETTJA	4999	144	AR_ARSTATE	project\vine\ar\arstate	arpoinsettja
ARPOINSETTPR	4999	145	AR_ARSTATE	project\vine\ar\arstate	arpoinsettpr
ARPOLKJA	4999	146	AR_ARSTATE	project\vine\ar\arstate	arpolkja
ARPOLKPR	4999	147	AR_ARSTATE	project\vine\ar\arstate	arpolkpr
ARPOPEJA	4999	149	AR_ARSTATE	project\vine\ar\arstate	arpopeja
ARPRAIRIEJA	4999	151	AR_ARSTATE	project\vine\ar\arstate	arprairieja
ARPRAIRIEPR	4999	152	AR_ARSTATE	project\vine\ar\arstate	arprairiepr
ARPULASKIJA	4999	154	AR_ARSTATE	project\vine\ar\arstate	arpulaskija
AR060000C	4999	155	AR_ARSTATE	project\vine\ar\arstate	
ARPULASKIPR	4999	156	AR_ARSTATE	project\vine\ar\arstate	arpulaskipr
AR060015C	4999	157	AR_ARSTATE	project\vine\ar\arstate	
AR060045C	4999	158	AR_ARSTATE	project\vine\ar\arstate	
AR060055C	4999	159	AR_ARSTATE	project\vine\ar\arstate	
ARRANDOLPHPR	4999	162	AR_ARSTATE	project\vine\ar\arstate	arrandolphpr
ARSTFRANCISJA	4999	163	AR_ARSTATE	project\vine\ar\arstate	arstfrancisja
ARSALINEJA	4999	165	AR_ARSTATE	project\vine\ar\arstate	arsalineja
AR063015C	4999	167	AR_ARSTATE	project\vine\ar\arstate	
ARSCOTTJA	4999	168	AR_ARSTATE	project\vine\ar\arstate	arscottja
ARSCOTTPR	4999	169	AR_ARSTATE	project\vine\ar\arstate	arscottpr
ARSEARCYJA	4999	170	AR_ARSTATE	project\vine\ar\arstate	arsearcyja
ARSEARCYPR	4999	171	AR_ARSTATE	project\vine\ar\arstate	arsearcypr
ARSEBASTIANJA	4999	172	AR_ARSTATE	project\vine\ar\arstate	arsebastianja
ARSEBASTIANPR	4999	173	AR_ARSTATE	project\vine\ar\arstate	arsebastianpr
ARSEVIERJA	4999	175	AR_ARSTATE	project\vine\ar\arstate	arsevierja
ARSTONEJA	4999	179	AR_ARSTATE	project\vine\ar\arstate	arstoneja
ARSTONEPR	4999	180	AR_ARSTATE	project\vine\ar\arstate	arstonepr
ARUNIONPR	4999	182	AR_ARSTATE	project\vine\ar\arstate	arunionpr
ARVANBURENPR	4999	183	AR_ARSTATE	project\vine\ar\arstate	arvanburenpr
ARVANBURENJA	4999	184	AR_ARSTATE	project\vine\ar\arstate	arvanburenja
AR072015C	4999	187	AR_ARSTATE	project\vine\ar\arstate	
ARWHITEJA	4999	188	AR_ARSTATE	project\vine\ar\arstate	arwhiteja
ARWHITEPR	4999	189	AR_ARSTATE	project\vine\ar\arstate	arwhitepr
ARWOODRUFFJA	4999	190	AR_ARSTATE	project\vine\ar\arstate	arwoodruffja
ARWOODRUFFPR	4999	191	AR_ARSTATE	project\vine\ar\arstate	arwoodruffpr
ARMONTGOMERYJA	4999	129	AR_ARSTATE	project\vine\ar\arstate	armontgomeryja
ARNEVADAJA	4999	130	AR_ARSTATE	project\vine\ar\arstate	arnevadaja
ARINDEPENDENCEJA	4999	71	AR_ARSTATE	project\vine\ar\arstate	arindependenceja
ARINDEPENDENCEPR	4999	72	AR_ARSTATE	project\vine\ar\arstate	arindependencepr
ARIZARDJA	4999	73	AR_ARSTATE	project\vine\ar\arstate	arizardja
AR033015C	4999	75	AR_ARSTATE	project\vine\ar\arstate	
ARJACKSONJA	4999	76	AR_ARSTATE	project\vine\ar\arstate	arjacksonja
ARJACKSONPR	4999	78	AR_ARSTATE	project\vine\ar\arstate	arjacksonpr
AR034015C	4999	80	AR_ARSTATE	project\vine\ar\arstate	
ARAG	4999	81	AR_ARSTATE	project\vine\ar\arstate	ag
ARJEFFERSONJA	4999	82	AR_ARSTATE	project\vine\ar\arstate	arjeffersonja
AR035000C	4999	83	AR_ARSTATE	project\vine\ar\arstate	
ARJEFFERSONPR	4999	84	AR_ARSTATE	project\vine\ar\arstate	arjeffersonpr
AR035015C	4999	85	AR_ARSTATE	project\vine\ar\arstate	
ARDOC	4999	86	AR_ARSTATE	project\vine\ar\arstate	ardoc
AR035055C	4999	87	AR_ARSTATE	project\vine\ar\arstate	
AR035065C	4999	88	AR_ARSTATE	project\vine\ar\arstate	
AR035125C	4999	90	AR_ARSTATE	project\vine\ar\arstate	
AR035155C	4999	91	AR_ARSTATE	project\vine\ar\arstate	
AR035165C	4999	92	AR_ARSTATE	project\vine\ar\arstate	
ARJOHNSONJA	4999	93	AR_ARSTATE	project\vine\ar\arstate	arjohnsonja
ARJOHNSONPR	4999	94	AR_ARSTATE	project\vine\ar\arstate	arjohnsonpr
ARLAFAYETTEJA	4999	95	AR_ARSTATE	project\vine\ar\arstate	arlafayetteja
ARLEEJA	4999	99	AR_ARSTATE	project\vine\ar\arstate	arleeja
ARLINCOLNJA	4999	102	AR_ARSTATE	project\vine\ar\arstate	arlincolnja
AR040000C	4999	103	AR_ARSTATE	project\vine\ar\arstate	
ARLINCOLNPR	4999	104	AR_ARSTATE	project\vine\ar\arstate	arlincolnpr
AR040015C	4999	105	AR_ARSTATE	project\vine\ar\arstate	
AR040025C	4999	106	AR_ARSTATE	project\vine\ar\arstate	
ARLITTLERIVERJA	4999	107	AR_ARSTATE	project\vine\ar\arstate	arlittleriverja
ARLITTLERIVERPR	4999	108	AR_ARSTATE	project\vine\ar\arstate	arlittleriverpr
ARLOGANPR	4999	110	AR_ARSTATE	project\vine\ar\arstate	arloganpr
ARLONOKEJA	4999	112	AR_ARSTATE	project\vine\ar\arstate	arlonokeja
ARLONOKEPR	4999	113	AR_ARSTATE	project\vine\ar\arstate	arlonokepr
ARMADISONJA	4999	114	AR_ARSTATE	project\vine\ar\arstate	armadisonja
ARMARIONJA	4999	116	AR_ARSTATE	project\vine\ar\arstate	armarionja
ARMARIONPR	4999	117	AR_ARSTATE	project\vine\ar\arstate	armarionpr
ARMILLERJA	4999	118	AR_ARSTATE	project\vine\ar\arstate	armillerja
ARMILLERPR	4999	119	AR_ARSTATE	project\vine\ar\arstate	armillerpr
AR046015C	4999	120	AR_ARSTATE	project\vine\ar\arstate	
ARMISSISSIPPIBLPR	4999	123	AR_ARSTATE	project\vine\ar\arstate	armississippiblpr
ARMISSISSIPPIOSPR	4999	124	AR_ARSTATE	project\vine\ar\arstate	armississippiospr
AR047025C	4999	125	AR_ARSTATE	project\vine\ar\arstate	
ARMONROEPR	4999	127	AR_ARSTATE	project\vine\ar\arstate	armonroepr
IAOHDRC	99999999	11111111	GENERAL TEST SITE	project/vine/assurance	iaohdrc
ARHEMPSTEADJA	4999	65	AR_ARSTATE	project\vine\ar\arstate	arhempsteadja
ARHEMPSTEADPR	4999	66	AR_ARSTATE	project\vine\ar\arstate	arhempsteadpr
ARHOTSPRINGJA	4999	67	AR_ARSTATE	project\vine\ar\arstate	arhotspringja
ARHOTSPRINGPR	4999	68	AR_ARSTATE	project\vine\ar\arstate	arhotspringpr
ARHOWARDJA	4999	69	AR_ARSTATE	project\vine\ar\arstate	arhowardja
WILSONTN	43001	1	TN_WILSON	tn\wilson	
ARCALHOUNPR	4999	15	AR_ARSTATE	project\vine\ar\arstate	
ARCLARKPR	4999	24	AR_ARSTATE	project\vine\ar\arstate	clarpr
ARCOLUMBIAPR	4999	33	AR_ARSTATE	project\vine\ar\arstate	arcolumbiapr
CANAPAJA	5099	139	CA_MULTICO	project\vine\ca\multico	canapaja
OHDELEWAREJA	36001	154	OH_OHSTATE	project\vine\oh\ohstate	ohdelewareja
NCWATAUGAPR	34003	1095	NC_STATE	project\vine\nc\ncstate	ncwataugapr
NCHARNETTPR	34003	1043	NC_STATE	project\vine\nc\ncstate	ncharnettpr
NCHERTFORDPR	34003	1046	NC_STATE	project\vine\nc\ncstate	nchertfordpr
NCHYDEPR	34003	1048	NC_STATE	project\vine\nc\ncstate	nchydepr
NCJOHNSTONPR	34003	1051	NC_STATE	project\vine\nc\ncstate	ncjohnstonpr
NCMARTINPR	34003	1059	NC_STATE	project\vine\nc\ncstate	ncmartinpr
NCNASHPR	34003	1064	NC_STATE	project\vine\nc\ncstate	ncnashpr
NCPAMLICOPR	34003	1069	NC_STATE	project\vine\nc\ncstate	ncpamlicopr
NCROCKINGHAMPR	34003	1079	NC_STATE	project\vine\nc\ncstate	ncrockinghampr
NCSWAINPR	34003	1087	NC_STATE	project\vine\nc\ncstate	ncswainpr
NCTYRRELLPR	34003	1089	NC_STATE	project\vine\nc\ncstate	nctyrellpr
